Date,Open,High,Low,Close,Adj Close,Volume,Difference,Year,Volume_Cnt,Month,Day,Difference_Afirm
2020-07-30,62.29999923706055,62.369998931884766,60.650001525878906,61.27000045776367,58.81153106689453,32210700,1.6125869750976562,2020,3,07,30,0
2020-07-31,61.099998474121094,62.209999084472656,60.5,60.709999084472656,58.27399826049805,26318800,0.5375328063964844,2020,2,07,31,0
2020-08-03,61.86000061035156,62.66999816894531,60.2599983215332,60.2599983215332,57.8420524597168,35910500,0.43194580078125,2020,3,08,03,0
2020-08-04,60.2599983215332,60.84000015258789,59.36000061035156,60.70000076293945,58.264400482177734,182535800,-0.4223480224609375,2020,6,08,04,1
2020-08-05,61.900001525878906,62.900001525878906,61.849998474121094,62.189998626708984,59.69461441040039,36999600,-1.4302139282226562,2020,3,08,05,1
2020-08-06,62.619998931884766,62.880001068115234,61.279998779296875,61.83000183105469,59.34906005859375,22468400,0.3455543518066406,2020,2,08,06,0
2020-08-07,61.38999938964844,61.38999938964844,59.779998779296875,60.45000076293945,58.02443313598633,28427400,1.3246269226074219,2020,2,08,07,0
2020-08-10,60.70000076293945,62.20000076293945,60.40999984741211,62.20000076293945,59.7042121887207,29341400,-1.679779052734375,2020,2,08,10,1
2020-08-11,62.790000915527344,62.81999969482422,60.15999984741211,60.279998779296875,57.86125183105469,23822800,1.8429603576660156,2020,2,08,11,0
2020-08-12,60.880001068115234,62.290000915527344,60.58000183105469,61.5,59.03229904174805,29627900,-1.1710472106933594,2020,2,08,12,1
2020-08-13,61.400001525878906,62.15999984741211,60.11000061035156,60.349998474121094,57.928443908691406,24906200,1.1038551330566406,2020,2,08,13,0
2020-08-14,60.349998474121094,61.43000030517578,60.29999923706055,61.349998474121094,58.8883171081543,17848800,-0.9598731994628906,2020,1,08,14,1
2020-08-17,61.779998779296875,62.599998474121094,61.150001525878906,62.22999954223633,59.733009338378906,42786400,-0.8446922302246094,2020,4,08,17,1
2020-08-18,63.29999923706055,63.70000076293945,62.849998474121094,63.060001373291016,60.52970504760742,32205700,-0.7966957092285156,2020,3,08,18,1
2020-08-19,63.40999984741211,63.880001068115234,62.33000183105469,62.38999938964844,59.88658905029297,23537900,0.6431159973144531,2020,2,08,19,0
2020-08-20,61.81999969482422,63.5,61.66999816894531,62.95000076293945,60.42411804199219,25866600,-0.5375289916992188,2020,2,08,20,1
2020-08-21,62.40999984741211,62.790000915527344,61.5099983215332,62.20000076293945,59.7042121887207,27242700,0.7199058532714844,2020,2,08,21,0
2020-08-24,62.939998626708984,63.130001068115234,62.2400016784668,62.959999084472656,60.4337158203125,17944700,-0.7295036315917969,2020,1,08,24,1
2020-08-25,62.79999923706055,62.84000015258789,61.04999923706055,61.619998931884766,59.147483825683594,23543000,1.2862319946289062,2020,2,08,25,0
2020-08-26,61.65999984741211,62.349998474121094,61.2400016784668,61.75,59.27227020263672,23924400,-0.124786376953125,2020,2,08,26,1
2020-08-27,61.689998626708984,62.18000030517578,60.33000183105469,60.790000915527344,58.350791931152344,18201900,0.921478271484375,2020,1,08,27,0
2020-08-28,61.18000030517578,61.70000076293945,60.630001068115234,61.099998474121094,58.64834976196289,15040300,-0.2975578308105469,2020,1,08,28,1
2020-08-31,61.099998474121094,61.150001525878906,59.68000030517578,59.68000030517578,57.28532791137695,31080000,1.3630218505859375,2020,3,08,31,0
2020-09-01,60.290000915527344,61.790000915527344,60.20000076293945,61.7599983215332,59.28186798095703,24197700,-1.9965400695800781,2020,2,09,01,1
2020-09-02,61.900001525878906,62.34000015258789,60.31999969482422,61.31999969482422,58.85952377319336,21797200,0.4223442077636719,2020,2,09,02,0
2020-09-03,60.0,60.54999923706055,58.849998474121094,59.31999969482422,56.93977355957031,36117400,1.9197502136230469,2020,3,09,03,0
2020-09-04,59.709999084472656,60.5,58.70000076293945,60.4900016784668,58.062828063964844,26636700,-1.1230545043945312,2020,2,09,04,1
2020-09-08,59.59000015258789,59.7599983215332,58.90999984741211,59.27000045776367,56.891780853271484,14663800,1.1710472106933594,2020,1,09,08,0
2020-09-09,59.900001525878906,60.33000183105469,59.369998931884766,60.0,57.59248733520508,16481700,-0.7007064819335938,2020,1,09,09,1
2020-09-10,60.0,60.20000076293945,58.31999969482422,58.529998779296875,56.18147277832031,19431400,1.4110145568847656,2020,1,09,10,0
2020-09-11,60.04999923706055,62.29999923706055,59.84000015258789,61.95000076293945,59.4642448425293,46057000,-3.2827720642089844,2020,4,09,11,1
2020-09-14,62.79999923706055,63.349998474121094,61.380001068115234,61.90999984741211,59.42584991455078,35710200,0.038394927978515625,2020,3,09,14,0
2020-09-15,62.709999084472656,63.650001525878906,62.150001525878906,62.599998474121094,60.08816146850586,32570600,-0.6623115539550781,2020,3,09,15,1
2020-09-16,62.31999969482422,62.5,60.650001525878906,60.970001220703125,58.52356719970703,28843500,1.5645942687988281,2020,2,09,16,0
2020-09-17,60.400001525878906,62.41999816894531,60.11000061035156,62.08000183105469,59.58903121948242,31397500,-1.0654640197753906,2020,3,09,17,1
2020-09-18,62.47999954223633,63.099998474121094,61.65999984741211,61.65999984741211,59.18587875366211,33143800,0.4031524658203125,2020,3,09,18,0
2020-09-21,61.04999923706055,61.38999938964844,59.439998626708984,60.0,57.59248733520508,53120800,1.5933914184570312,2020,5,09,21,0
2020-09-22,58.13999938964844,58.279998779296875,57.150001525878906,57.810001373291016,57.810001373291016,23996200,-0.2175140380859375,2020,2,09,22,1
2020-09-23,57.66999816894531,59.61000061035156,57.060001373291016,59.099998474121094,59.099998474121094,37365600,-1.2899971008300781,2020,3,09,23,1
2020-09-24,59.689998626708984,59.779998779296875,58.439998626708984,58.65999984741211,58.65999984741211,31607500,0.4399986267089844,2020,3,09,24,0
2020-09-25,58.349998474121094,59.45000076293945,58.20000076293945,59.25,59.25,27582200,-0.5900001525878906,2020,2,09,25,1
2020-09-28,59.939998626708984,60.2400016784668,58.70000076293945,58.779998779296875,58.779998779296875,30265400,0.470001220703125,2020,3,09,28,0
2020-09-29,58.72999954223633,59.959999084472656,58.349998474121094,58.349998474121094,58.349998474121094,26201600,0.43000030517578125,2020,2,09,29,0
2020-09-30,59.209999084472656,60.27000045776367,58.75,59.11000061035156,59.11000061035156,25947500,-0.7600021362304688,2020,2,09,30,1
2020-10-01,59.529998779296875,59.849998474121094,58.02000045776367,58.86000061035156,58.86000061035156,22852700,0.25,2020,2,10,01,0
2020-10-02,58.61000061035156,59.439998626708984,58.11000061035156,58.31999969482422,58.31999969482422,23668800,0.5400009155273438,2020,2,10,02,0
2020-10-05,58.900001525878906,59.84000015258789,58.75,59.59000015258789,59.59000015258789,17887200,-1.2700004577636719,2020,1,10,05,1
2020-10-06,60.0099983215332,60.279998779296875,58.209999084472656,58.619998931884766,58.619998931884766,21951600,0.970001220703125,2020,2,10,06,0
2020-10-07,59.13999938964844,60.7599983215332,58.959999084472656,60.16999816894531,60.16999816894531,27276500,-1.5499992370605469,2020,2,10,07,1
2020-10-08,60.349998474121094,61.4900016784668,60.060001373291016,61.290000915527344,61.290000915527344,22207400,-1.1200027465820312,2020,2,10,08,1
2020-10-09,61.689998626708984,61.939998626708984,61.290000915527344,61.41999816894531,61.41999816894531,2517000,-0.12999725341796875,2020,0,10,09,1
